,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000026475,10.099921261194705,-0.3871605623020358,1.0119370398299736,-0.38259352811819874,0.7020211696316891,0.9909853369622905,Rgs16
ENSMUSG00000026478,679.952571851826,0.05784616490097224,0.1822595300587269,0.31738348541957334,0.7509526366845257,0.9947730808377503,Lamc1
ENSMUSG00000026479,1869.8246314909827,-0.06002287026817091,0.6737324888631853,-0.08909006357916598,0.9290103341088053,0.9968463747682587,Lamc2
ENSMUSG00000026480,60.6026998527417,-0.11197743259807645,0.48868767400101004,-0.22913905661112502,0.8187608381084356,0.9968463747682587,Ncf2
ENSMUSG00000026482,62.66507606237166,0.17786550175421323,0.46630678825748684,0.3814345109983663,0.7028808570519997,0.9909909999115757,Rgl1
ENSMUSG00000026483,1342.1950973767998,-0.05120963314546679,0.21286998537384313,-0.2405676547378543,0.8098902217871703,0.9968463747682587,Niban1
ENSMUSG00000026484,622.2276862169687,0.1404204797533541,0.14606409707437246,0.9613620497161273,0.3363701589150224,0.9142223773316819,Rnf2
ENSMUSG00000026489,115.37408923612375,-1.1426165217890785,0.4822547967321595,-2.3693212167751203,0.017820768580693702,0.42360330498968546,Coq8a
ENSMUSG00000026490,809.1263125742062,0.3184475734921264,0.14277746161016347,2.2303770490163837,0.025722421928068333,0.4798112594445294,Cdc42bpa
ENSMUSG00000026491,1159.3005233697584,0.08570210858065695,0.16000654117968258,0.5356162813644977,0.5922237739906272,0.977198669661598,Ahctf1
ENSMUSG00000026492,328.26478197045003,0.018322868403619456,0.1304971409849282,0.14040819795228815,0.8883374809892557,0.9968463747682587,Tfb2m
ENSMUSG00000026494,5.395552484491191,1.1388611655041074,0.9753448346484548,1.1676497634957888,0.24294806835661065,0.8512198411215971,Kif26b
ENSMUSG00000026495,55.835367380721,0.6876944183299076,0.24162674176495735,2.8461022704136907,0.0044257978274726715,0.3001223138859758,Efcab2
ENSMUSG00000026496,1095.8897916356073,-0.24014445758716693,0.1527347417550494,-1.5722975324913446,0.11588156503508942,0.7221781561019738,Parp1
ENSMUSG00000026499,1227.9904648587046,0.04151744760346135,0.13192162806772456,0.31471297172096413,0.7529795943640718,0.9952392150907745,Acbd3
ENSMUSG00000026500,313.4974260591299,0.5588148388879962,0.30054163416274804,1.8593591548297406,0.06297624729217835,0.6090536643306766,Cox20
ENSMUSG00000026502,329.6328002837937,0.030914480235421746,0.13430980727654132,0.2301729178403884,0.8179574053407813,0.9968463747682587,Desi2
ENSMUSG00000026504,99.51501661263225,0.19198870870506984,0.20592837066704708,0.9323082005805046,0.35117727088906214,0.919966281942702,Sdccag8
ENSMUSG00000026509,8525.131725306972,0.16971271459621376,0.1369467342834274,1.2392607642981341,0.21524894396152738,0.825450186991071,Capn2
ENSMUSG00000026510,1417.5804853226773,0.2559576307779511,0.12324696666295212,2.0767864533163527,0.03782127306967414,0.5287600363344483,Trp53bp2
ENSMUSG00000026511,1087.9352427293954,0.3046508473873774,0.16617548205403476,1.8333080405225788,0.06675677433318358,0.6195130226720091,Srp9
ENSMUSG00000026516,638.559460651091,-0.13172242761213943,0.13341497531658067,-0.9873136602512198,0.3234888960033161,0.9057790671710553,Nvl
ENSMUSG00000026519,1327.2430440784303,0.02604477751452607,0.11282586876725127,0.2308404783326233,0.8174387331990346,0.9968463747682587,Tmem63a
ENSMUSG00000026520,344.9729746808623,-0.010114463819678173,0.23804789461666234,-0.04248919670541881,0.9661087237545151,0.9990242240053062,Pycr2
ENSMUSG00000026526,475.0511268894035,0.18679105044932845,0.18657528916980434,1.0011564300957763,0.3167511870014267,0.9032408165184805,Fh1
ENSMUSG00000026535,3744.9039745317614,0.41173896224002815,0.3492858013049808,1.178802461198576,0.23847684408182046,0.8479132487679899,Ifi202b
ENSMUSG00000026536,212.5833758105015,-1.7961512255551522,0.8976298421212032,-2.0009932171045457,0.04539312086264439,0.5523843849746458,Ifi211
ENSMUSG00000026544,8.82232831817397,-0.9554465412241199,0.7720378504105885,-1.2375643768190772,0.21587763008324068,0.8255000530310274,Dusp23
ENSMUSG00000026547,1996.2287762203587,-0.16602000831106514,0.4652373497171275,-0.3568501291050863,0.7212040059734286,0.9923711416473395,Tagln2
ENSMUSG00000026548,7.709335014389651,0.26568597968895413,0.7716316118643443,0.3443171269863199,0.7306078053960283,0.9935206204287336,Slamf9
ENSMUSG00000026553,4665.100302385977,-0.06224010411867568,0.1310202442285485,-0.4750418874972144,0.6347571176479325,0.9851047195103364,Copa
ENSMUSG00000026554,2056.758458272194,-0.06537758690857681,0.14229057115698923,-0.45946534880688406,0.6459000299220321,0.9859155446200277,Dcaf8
ENSMUSG00000026556,294.8003992713051,0.2431841928989202,0.11867508781117163,2.0491595783426737,0.04044651322812078,0.5409966139016024,Vangl2
ENSMUSG00000026558,691.5478257369447,-0.0844458606238031,0.26756524856644975,-0.31560847709575035,0.7522997025424712,0.9951491208005471,Uck2
ENSMUSG00000026563,342.40240935998537,-0.10307784878198122,0.17189634240761115,-0.5996512045471957,0.5487387142733492,0.9673382417531925,Tada1
ENSMUSG00000026565,520.8326022406808,-0.05827676547847877,0.23781860085305634,-0.24504712949045937,0.8064199394959917,0.9968463747682587,Pou2f1
ENSMUSG00000026566,402.47267157474613,-0.27409546170618215,0.1758295596880961,-1.5588702047164302,0.11902710366015985,0.7261150900758244,Mpzl1
ENSMUSG00000026568,1515.3404102642025,0.11845186112131331,0.25482031391852544,0.4648446558275033,0.6420427060895115,0.9857869466774145,Mpc2
ENSMUSG00000026571,380.92966152583693,0.024203278121306543,0.17873647064505044,0.13541320377401544,0.8922851851840303,0.9968463747682587,Dcaf6
ENSMUSG00000026574,363.7971166806171,0.7842266934280127,0.6027506333903524,1.301079832993113,0.19323112997147185,0.8026931961017486,Dpt
ENSMUSG00000026575,304.58336911379075,-0.05936541970202043,0.1631523690107914,-0.36386489550816037,0.715958899674594,0.9923711416473395,Nme7
ENSMUSG00000026576,345.510383658136,1.7376582394301974,0.8043000293063487,2.160460246319776,0.030737057897209003,0.5050187557246331,Atp1b1
ENSMUSG00000026577,833.2720162144491,0.2130249460808885,0.07985156854075894,2.6677615728005812,0.007635842466003824,0.3506031153775587,Blzf1
ENSMUSG00000026578,398.81004301351214,0.13315930572078544,0.2583523062785093,0.5154175228350268,0.6062612902584941,0.9814937668938638,Ccdc181
ENSMUSG00000026579,7.299554264662592,-1.0993747933663567,0.7700889410473355,-1.4275945735192435,0.1534085864300349,0.7600596337458158,F5
ENSMUSG00000026584,520.9187072523486,-0.04618011675446173,0.09477630282633347,-0.4872538322061519,0.6260784606947276,0.9846515509527402,Scyl3
ENSMUSG00000026585,472.08728080551,-0.10819257314473228,0.18406588937068585,-0.5877926296645103,0.5566714917269973,0.9686378326178564,Kifap3
ENSMUSG00000026586,129.79903375223117,1.1174387758639257,0.6599254723484131,1.6932802607049007,0.09040213357401268,0.6804896920272695,Prrx1
ENSMUSG00000026589,31.41394266774067,-0.32307645829275655,0.4618146917029836,-0.6995802950776269,0.4841894519709058,0.9631274773925722,Sec16b
ENSMUSG00000026594,1814.0438106781328,0.0005153082604636522,0.1544134164133183,0.0033371987514629353,0.9973373055822363,0.9993336704967235,Ralgps2
ENSMUSG00000026596,771.7382877411204,0.13494938296292952,0.19810805841368126,0.681190780645246,0.49575078085161495,0.9631274773925722,Abl2
ENSMUSG00000026600,216.1182117216383,-0.3217578626230276,0.3974007111945485,-0.8096559808759632,0.418137924082292,0.9433795040611895,Soat1
ENSMUSG00000026601,30.861382966659537,0.4455611137141644,0.4745489549285413,0.9389149614316568,0.3477744069858597,0.91834375187332,Axdnd1
