Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Cellular Response to Lipopolysaccharide (GO:0071222);3/125;0.04768835985098182;0.241429798655155;4.454899027673897;13.556560403260004;"SERPINE1;CCL2;PPBP"
gs_ind_0;Regulation of Endopeptidase Activity (GO:0052548);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;TIMP1
gs_ind_0;Cellular Response to Molecule of Bacterial Origin (GO:0071219);3/122;0.04492087814090874;0.241429798655155;4.567657560954237;14.172768140317809;"SERPINE1;CCL2;PPBP"
gs_ind_0;Cellular Response to Salt (GO:1902075);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;HNRNPA1
gs_ind_0;Cellular Response to Sodium Arsenite (GO:1903936);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;HNRNPA1
gs_ind_0;Cellular Response to Starvation (GO:0009267);3/152;0.07617905089894664;0.241429798655155;3.6437164019681663;9.381362851201203;"CAV1;ASNS;HNRNPA1"
gs_ind_0;Cellular Response to UV-A (GO:0071492);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;TIMP1
gs_ind_0;Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924);2/37;0.02393211153318266;0.241429798655155;10.930088301831717;40.79692777308081;"SPHK1;FLT1"
gs_ind_0;Ceramide Biosynthetic Process (GO:0046513);2/51;0.0432250838145275;0.241429798655155;7.831423038676925;24.601117874877907;"ST3GAL1;B4GALNT1"
gs_ind_0;Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;STK39
gs_ind_0;Response to Forskolin (GO:1904321);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;GNAI1
gs_ind_0;Regulation of Endothelial Cell Apoptotic Process (GO:2000351);2/48;0.038720122593061915;0.241429798655155;8.338347540252938;27.111268591868672;"SERPINE1;CCL2"
gs_ind_0;Positive Regulation of Mononuclear Cell Migration (GO:0071677);2/36;0.02273317590499811;0.241429798655155;11.247653375384846;42.56033222491938;"CXCL17;SERPINE1"
gs_ind_0;Positive Regulation of Multicellular Organismal Process (GO:0051240);6/432;0.06186806565390373;0.241429798655155;2.4032761953043313;6.68771955927289;"CAV1;FST;GCNT2;SERPINE1;LCN2;ADAM8"
gs_ind_0;Positive Regulation of Neuroepithelial Cell Differentiation (GO:1902913);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SERPINE1
gs_ind_0;Glycosphingolipid Biosynthetic Process (GO:0006688);2/42;0.030301210829666234;0.241429798655155;9.577496321883196;33.488363384628606;"ST3GAL1;B4GALNT1"
gs_ind_0;Glycosylceramide Metabolic Process (GO:0006677);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;B4GALT3
gs_ind_0;Positive Regulation of Intracellular Signal Transduction (GO:1902533);9/707;0.039827427667384174;0.241429798655155;2.1752558355294465;7.011283448941498;"GOLT1B;TRIM15;CAV1;FLT1;SPHK1;GCNT2;TWSG1;S100A9;ADAM8"
gs_ind_0;Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244);2/41;0.028978694545994776;0.241429798655155;9.820620449924576;34.77672604188626;"CAV1;S100A9"
gs_ind_0;Regulation of Entry of Bacterium Into Host Cell (GO:2000535);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;CAV1
gs_ind_0;Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058);2/59;0.056119251739760775;0.241429798655155;6.738229330930389;19.40796263029716;"PLAUR;RHBDF2"
gs_ind_0;Positive Regulation of MAPK Cascade (GO:0043410);6/380;0.03710906994720252;0.241429798655155;2.74673258037744;9.047445598808382;"STK39;CXCL17;FLT1;SPHK1;GCNT2;ADAM8"
gs_ind_0;Receptor-mediated Endocytosis of Virus by Host Cell (GO:0019065);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;CAV1
gs_ind_0;Reg of Cardiac Muscle Cell Action Potential Involved in Regulation of Contraction (GO:0098909);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;CAV1
gs_ind_0;Reg of Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045091);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;HMGA2
gs_ind_0;Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381);2/68;0.07199939809524343;0.241429798655155;5.822782344462191;15.320308184787459;"RBPMS;HNRNPA1"
gs_ind_0;Regulation of Angiogenesis (GO:0045765);4/213;0.04980981030580439;0.241429798655155;3.364814183429935;10.0929059078229;"SPHK1;FLT1;SERPINE1;HMGA2"
gs_ind_0;Negative Regulation of Potassium Ion Transmembrane Transport (GO:1901380);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;CAV1
gs_ind_0;Foam Cell Differentiation (GO:0090077);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;APOBR
gs_ind_0;Forelimb Morphogenesis (GO:0035136);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;IFT122
gs_ind_0;Fructose Metabolic Process (GO:0006000);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;FBP2
gs_ind_0;Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;GCNT2
gs_ind_0;Positive Regulation of Inflammatory Response (GO:0050729);3/131;0.053469355656083385;0.241429798655155;4.245176930755597;12.432622902566656;"SERPINE1;S100A9;ADAM8"
gs_ind_0;Golgi to Plasma Membrane Transport (GO:0006893);2/57;0.05278129353693078;0.241429798655155;6.981981981981982;20.538187307132993;"KRT18;PREPL"
gs_ind_0;Negative Regulation of Potassium Ion Transport (GO:0043267);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;CAV1
gs_ind_0;Host-mediated Suppression of Viral Transcription (GO:0043922);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;HMGA2
gs_ind_0;Hyaluronan Biosynthetic Process (GO:0030213);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;HAS3
gs_ind_0;Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844);3/126;0.048629190203893405;0.241429798655155;4.418530215995083;13.359564438532777;"S100A9;CCL2;PPBP"
gs_ind_0;Hyperosmotic Response (GO:0006972);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;STK39
gs_ind_0;Antimicrobial Humoral Response (GO:0019730);4/158;0.019472791431089684;0.241429798655155;4.579596239790415;18.03782560806572;"S100A9;SLPI;CCL2;PPBP"
gs_ind_0;G2/M Transition of Mitotic Cell Cycle (GO:0000086);2/45;0.03440909247440515;0.241429798655155;8.91519266273599;30.03915713832204;"NES;CDK4"
gs_ind_0;Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903276);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;FXYD5
gs_ind_0;Aspartate Family Amino Acid Biosynthetic Process (GO:0009067);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;ASNS
gs_ind_0;Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024);2/52;0.044768279842070345;0.241429798655155;7.675832350074385;23.843095913955633;"OLFM4;MYADM"
gs_ind_0;Glial Cell Migration (GO:0008347);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;CCL2
gs_ind_0;Glucosylceramide Metabolic Process (GO:0006678);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;B4GALT3
gs_ind_0;Astrocyte Differentiation (GO:0048708);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;S100A9
gs_ind_0;Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;S100A9
gs_ind_0;Autocrine Signaling (GO:0035425);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;S100A9
gs_ind_0;Hypotonic Response (GO:0006971);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;STK39
gs_ind_0;Inflammatory Response (GO:0006954);5/298;0.044501329946641154;0.241429798655155;2.9500951999198315;9.18139308589182;"ADAM8;PPBP;KRT16;S100A9;CCL2"
gs_ind_0;Supramolecular Fiber Organization (GO:0097435);5/318;0.055889929114952164;0.241429798655155;2.75813866216343;7.955495375217135;"KRT75;KRT18;KRT16;KRT17;ACTN1"
gs_ind_0;Intracellular Amino Acid Homeostasis (GO:0080144);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SLC1A4
gs_ind_0;Intracellular Glutamate Homeostasis (GO:0090461);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;SLC1A4
gs_ind_0;Positive Regulation of Coagulation (GO:0050820);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;SERPINE1
gs_ind_0;Positive Regulation of Defense Response (GO:0031349);3/143;0.06598793672894725;0.241429798655155;3.8794693596169254;10.545496891414993;"SERPINE1;S100A9;ADAM8"
gs_ind_0;Positive Regulation of Epidermis Development (GO:0045684);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;SULT2B1
gs_ind_0;Positive Regulation of Epithelial Cell Proliferation Involved in Wound Healing (GO:0060054);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;CLDN1
gs_ind_0;Regulation of Protein Localization to Ciliary Membrane (GO:1903567);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;EFCAB7
gs_ind_0;Positive Regulation of Gap Junction Assembly (GO:1903598);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;CAV1
gs_ind_0;Positive Regulation of Glutamate Receptor Signaling Pathway (GO:1900451);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;CCL2
gs_ind_0;T Cell Extravasation (GO:0072683);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;CCL2
gs_ind_0;Positive Regulation of Hemostasis (GO:1900048);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;SERPINE1
gs_ind_0;Positive Regulation of Extracellular Matrix Disassembly (GO:0090091);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;PLAUR
gs_ind_0;Iodide Transport (GO:0015705);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC5A8
gs_ind_0;Iron Coordination Entity Transport (GO:1901678);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;LCN2
gs_ind_0;T-helper 17 Cell Lineage Commitment (GO:0072540);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SOCS3
gs_ind_0;T-helper Cell Lineage Commitment (GO:0002295);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;SOCS3
gs_ind_0;Keratinocyte Differentiation (GO:0030216);2/44;0.0330167633295863;0.241429798655155;9.125571472112162;31.124950427349912;"SPRR1A;KRT16"
gs_ind_0;L-alanine Transmembrane Transport (GO:1904557);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SLC1A4
gs_ind_0;L-alanine Transport (GO:0015808);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;SLC1A4
gs_ind_0;L-aspartate Import Across Plasma Membrane (GO:0140009);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC1A4
gs_ind_0;L-aspartate Transmembrane Transport (GO:0070778);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC1A4
gs_ind_0;L-cystine Transport (GO:0015811);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SLC1A4
gs_ind_0;Regulation of Potassium Ion Import (GO:1903286);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;STK39
gs_ind_0;Regulation of Astrocyte Differentiation (GO:0048710);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;CLCF1
gs_ind_0;Regulation of Proteolysis (GO:0030162);2/56;0.051140141240842214;0.241429798655155;7.110567096068831;21.141035322969348;"PLAUR;SERPINE1"
gs_ind_0;Regulation of Regulated Secretory Pathway (GO:1903305);2/36;0.02273317590499811;0.241429798655155;11.247653375384846;42.56033222491938;"PREPL;SYT12"
gs_ind_0;Regulation of Respiratory Burst (GO:0060263);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;S100A9
gs_ind_0;Positive Regulation of Protein Localization to Cell Periphery (GO:1904377);2/59;0.056119251739760775;0.241429798655155;6.738229330930389;19.40796263029716;"GNAI1;EFCAB7"
gs_ind_0;Positive Regulation of Protein Localization to Cilium (GO:1903566);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;EFCAB7
gs_ind_0;Positive Regulation of Protein Maturation (GO:1903319);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;ADAM8
gs_ind_0;Actin Filament Network Formation (GO:0051639);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;ACTN1
gs_ind_0;Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902);2/40;0.02768016220380188;0.241429798655155;10.076374402799273;36.144350866319336;"FLT1;HMGA2"
gs_ind_0;Acylglycerol Metabolic Process (GO:0006639);2/42;0.030301210829666234;0.241429798655155;9.577496321883196;33.488363384628606;"CAV1;APOBR"
gs_ind_0;Potassium Ion Transmembrane Transport (GO:0071805);3/148;0.07156727545749159;0.241429798655155;3.7448948381641207;9.875727174777587;"KCNN4;FXYD5;KCNQ5"
gs_ind_0;Proline Transport (GO:0015824);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;SLC1A4
gs_ind_0;Adenosine Transport (GO:0032238);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SLC29A2
gs_ind_0;Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway (GO:0007198);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;GNAI1
gs_ind_0;Alanine Transport (GO:0032328);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;SLC1A4
gs_ind_0;Sensory Perception (GO:0007600);2/65;0.0665567554752081;0.241429798655155;6.099098363999837;16.52672823681106;"TMC7;CCL2"
gs_ind_0;Serine Transport (GO:0032329);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;SLC1A4
gs_ind_0;Sialylation (GO:0097503);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;ST3GAL1
gs_ind_0;Signal Release (GO:0023061);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;ADAM8
gs_ind_0;Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718);2/49;0.040200675648878546;0.241429798655155;8.162257976547586;26.23244809312939;"GCNT2;ADAM8"
gs_ind_0;Megakaryocyte Development (GO:0035855);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;SH2B3
gs_ind_0;Response to Prostaglandin (GO:0034694);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;GNAI1
gs_ind_0;Positive Regulation of Calcium Ion Transport Into Cytosol (GO:0010524);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;CAV1
gs_ind_0;Triglyceride Metabolic Process (GO:0006641);2/59;0.056119251739760775;0.241429798655155;6.738229330930389;19.40796263029716;"CAV1;APOBR"
gs_ind_0;Regulation of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;TWSG1
gs_ind_0;Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;TWSG1
gs_ind_0;Regulation of Calcium Ion Import Across Plasma Membrane (GO:1905664);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;KCNN4
gs_ind_0;Positive Regulation of Cholesterol Biosynthetic Process (GO:0045542);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;GNAI1
gs_ind_0;Regulation of Protein Localization to Cell Cortex (GO:1904776);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;GNAI1
gs_ind_0;Modulation by Symbiont of Entry Into Host (GO:0052372);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;CAV1
gs_ind_0;L-glutamate Import Across Plasma Membrane (GO:0098712);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SLC1A4
gs_ind_0;L-leucine Catabolic Process (GO:0006552);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;MCCC1
gs_ind_0;L-leucine Metabolic Process (GO:0006551);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;MCCC1
gs_ind_0;Positive Regulation of Protein Localization to Cell Cortex (GO:1904778);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;GNAI1
gs_ind_0;Positive Regulation of Cellular Extravasation (GO:0002693);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;ADAM8
gs_ind_0;Regulation of Apoptotic Cell Clearance (GO:2000425);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;CCL2
gs_ind_0;Regulation of Apoptotic Process (GO:0042981);10/722;0.018540948990135593;0.241429798655155;2.3812905144216474;9.496047290325759;"SOCS3;ASNS;PLAUR;KRT18;SERPINB2;SPHK1;IGFBP3;HMGA2;SAV1;ACTN1"
gs_ind_0;Mesodermal Cell Differentiation (GO:0048333);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;HMGA2
gs_ind_0;Mesodermal Cell Fate Commitment (GO:0001710);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;TRIM15
gs_ind_0;Microvillus Organization (GO:0032528);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;FXYD5
gs_ind_0;Regulation of Neutrophil Extravasation (GO:2000389);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;ADAM8
gs_ind_0;Leukocyte Aggregation (GO:0070486);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;S100A9
gs_ind_0;Macromolecule Biosynthetic Process (GO:0009059);4/243;0.07335639680524422;0.241429798655155;2.9373695198329854;7.673659238782748;"ST3GAL1;GCNT2;EEF1G;HAS3"
gs_ind_0;Macropinocytosis (GO:0044351);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;KCNN4
gs_ind_0;SnRNA Transcription by RNA Polymerase III (GO:0042796);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SNAPC1
gs_ind_0;Spermidine Metabolic Process (GO:0008216);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;SAT1
gs_ind_0;Sphingoid Metabolic Process (GO:0046519);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;SPHK1
gs_ind_0;Cellular Response to Cytokine Stimulus (GO:0071345);5/332;0.06478005382799923;0.241429798655155;2.6377189043556353;7.218797084870947;"STK39;SH2B3;CLCF1;SOCS3;CCL2"
gs_ind_0;Cellular Response to Forskolin (GO:1904322);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;GNAI1
gs_ind_0;Cellular Response to Glucose Starvation (GO:0042149);2/48;0.038720122593061915;0.241429798655155;8.338347540252938;27.111268591868672;"ASNS;HNRNPA1"
gs_ind_0;Cellular Response to Growth Factor Stimulus (GO:0071363);3/151;0.07501393384044545;0.241429798655155;3.668500008814145;9.501713631987984;"SPHK1;FLT1;CCL2"
gs_ind_0;Cellular Response to Increased Oxygen Levels (GO:0036295);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;CAV1
gs_ind_0;Response to Sodium Arsenite (GO:1903935);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;HNRNPA1
gs_ind_0;Positive Regulation of Cell Cycle (GO:0045787);2/60;0.05781544998589099;0.241429798655155;6.622603073380276;18.87772501575911;"SPHK1;ASNS"
gs_ind_0;Positive Regulation of Cell Differentiation (GO:0045597);5/302;0.046655863148817284;0.241429798655155;2.909639149777558;8.917917936268225;"BLOC1S5;GCNT2;NGF;IGFBP3;ADAM8"
gs_ind_0;Positive Regulation of Cell-Cell Adhesion (GO:0022409);2/51;0.0432250838145275;0.241429798655155;7.831423038676925;24.601117874877907;"GCNT2;PLAUR"
gs_ind_0;Positive Regulation of Cell-Substrate Adhesion (GO:0010811);2/72;0.07947145802623751;0.241429798655155;5.490941829272774;13.905026846641823;"OLFM4;MYADM"
gs_ind_0;Regulation of Natural Killer Cell Chemotaxis (GO:2000501);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;CCL2
gs_ind_0;Negative Regulation of Alpha-Beta T Cell Activation (GO:0046636);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;TWSG1
gs_ind_0;Regulation of Odontoblast Differentiation (GO:1901329);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SERPINE1
gs_ind_0;Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062207);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;S100A9
gs_ind_0;Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896);4/229;0.06176134693338226;0.241429798655155;3.122690317812269;8.695061130357884;"GCNT2;FLT1;SH2B3;ADAM8"
gs_ind_0;Regulation of Pinocytosis (GO:0048548);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;CAV1
gs_ind_0;Monocarboxylic Acid Metabolic Process (GO:0032787);3/137;0.05957201180718208;0.241429798655155;4.054166098989859;11.435056905215095;"MCCC1;SLC5A8;ACOT11"
gs_ind_0;Morphogenesis of an Epithelium (GO:0002009);2/56;0.051140141240842214;0.241429798655155;7.110567096068831;21.141035322969348;"KRT16;KRT17"
gs_ind_0;N-acetylneuraminate Metabolic Process (GO:0006054);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;ST3GAL1
gs_ind_0;Neg Reg Single Stranded Viral RNA Replication via Double Stranded DNA Intermediate (GO:0045869);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;HMGA2
gs_ind_0;SnRNA Transcription by RNA Polymerase II (GO:0042795);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;SNAPC1
gs_ind_0;Negative Regulation of Cell Migration (GO:0030336);4/187;0.03340301595252616;0.241429798655155;3.8483197093551316;13.08085848642408;"SERPINE1;TIMP1;KRT16;IGFBP3"
gs_ind_0;Negative Regulation of Cell-Cell Adhesion (GO:0022408);2/39;0.02640597625903592;0.241429798655155;10.345768566493955;37.598229205138225;"FXYD5;MYADM"
gs_ind_0;Negative Regulation of Cellular Process (GO:0048523);7/551;0.06682531872464813;0.241429798655155;2.178039711571753;5.893063779432155;"STK39;SH2B3;NGF;SULT2B1;HMGA2;SAV1;IGFBP3"
gs_ind_0;Negative Regulation of Ceramide Biosynthetic Process (GO:1900060);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SPHK1
gs_ind_0;Regulation of Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:1901844);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;CAV1
gs_ind_0;Regulation of Cell-Cell Adhesion Involved in Gastrulation (GO:0070587);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;MYADM
gs_ind_0;Regulation of Cell-Substrate Adhesion (GO:0010810);2/46;0.035823991357420745;0.241429798655155;8.714269080747512;29.010999636520392;"GCNT2;MYADM"
gs_ind_0;Regulation of Cellular Extravasation (GO:0002691);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;ADAM8
gs_ind_0;Positive Regulation of Apoptotic Cell Clearance (GO:2000427);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;CCL2
gs_ind_0;Positive Regulation of Apoptotic Signaling Pathway (GO:2001235);2/72;0.07947145802623751;0.241429798655155;5.490941829272774;13.905026846641823;"CAV1;S100A9"
gs_ind_0;Positive Regulation of Astrocyte Differentiation (GO:0048711);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;CLCF1
gs_ind_0;Positive Regulation of Bone Resorption (GO:0045780);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;ADAM8
gs_ind_0;Polysaccharide Biosynthetic Process (GO:0000271);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;HAS3
gs_ind_0;Polysaccharide Metabolic Process (GO:0005976);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;HAS3
gs_ind_0;Negative Regulation of Chemokine-Mediated Signaling Pathway (GO:0070100);1/7;0.04453518584387808;0.241429798655155;35.51834319526627;110.51446208033717;SH2B3
gs_ind_0;Negative Regulation of DNA Binding (GO:0043392);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;HMGA2
gs_ind_0;Negative Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001033);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;HMGA2
gs_ind_0;Negative Regulation of Endopeptidase Activity (GO:0010951);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;TIMP1
gs_ind_0;Negative Regulation of Alpha-Beta T Cell Proliferation (GO:0046642);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;TWSG1
gs_ind_0;Negative Regulation of Blood Coagulation (GO:0030195);2/32;0.018199588845221878;0.241429798655155;12.726153062091226;50.9855031906186;"SERPINE1;SERPINB2"
gs_ind_0;Negative Regulation of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;TWSG1
gs_ind_0;Negative Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562);1/8;0.05073498401558569;0.241429798655155;30.780512820512822;91.76100525609444;TWSG1
gs_ind_0;Negative Regulation of Catalytic Activity (GO:0043086);2/39;0.02640597625903592;0.241429798655155;10.345768566493955;37.598229205138225;"TIMP1;NES"
gs_ind_0;Negative Regulation of Cell Adhesion (GO:0007162);2/71;0.07758119939147479;0.241429798655155;5.570320945316285;14.24013644893998;"GCNT2;SERPINE1"
gs_ind_0;Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057);2/72;0.07947145802623751;0.241429798655155;5.490941829272774;13.905026846641823;"TNS3;NGF"
gs_ind_0;Cell Cycle G2/M Phase Transition (GO:0044839);2/49;0.040200675648878546;0.241429798655155;8.162257976547586;26.23244809312939;"NES;CDK4"
gs_ind_0;Negative Regulation of Response to Stimulus (GO:0048585);2/62;0.061260788737090024;0.241429798655155;6.402817625144521;17.880606478597333;"IGFBP3;SH2B3"
gs_ind_0;Cellular Component Maintenance (GO:0043954);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;CLDN1
gs_ind_0;Cellular Hyperosmotic Response (GO:0071474);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;STK39
